node_id,parent_id,class_name,anc1_class_name,anc2_class_name,anc3_class_name,anc4_class_name,Generator
8950,8949,90,89,87,95,100,0
8951,8948,76,87,95,100,100,0
8952,8951,55,76,87,95,100,0
8953,8952,12,55,76,87,95,0
8954,8953,13,12,57,56,56,0
8955,8952,13,12,57,56,56,0
8956,8951,91,76,87,95,100,0
8957,8956,60,91,76,87,95,0
8958,8957,7,60,91,76,87,0
8959,8958,56,7,60,91,76,0
8960,8959,56,56,7,60,91,0
8961,8960,55,56,56,7,60,0
8962,8961,12,55,56,56,7,0
8963,8962,13,12,57,56,56,0
8964,8961,13,12,57,56,56,0
8965,8960,57,56,56,7,60,0
8966,8965,12,57,56,56,7,0
8967,8966,13,12,57,56,56,0
8968,8960,13,12,57,56,56,0
8969,8959,57,56,7,60,91,0
8970,8969,0,57,56,7,60,0
8971,8959,13,12,57,56,56,0
8972,8958,12,7,60,91,76,0
8973,8972,13,12,57,56,56,0
8974,8958,56,7,60,91,76,0
8975,8974,56,56,7,60,91,0
8976,8975,55,56,56,7,60,0
8977,8976,12,55,56,56,7,0
8978,8977,13,12,57,56,56,0
8979,8976,13,12,57,56,56,0
8980,8975,57,56,56,7,60,0
8981,8980,12,57,56,56,7,0
8982,8981,13,12,57,56,56,0
8983,8975,13,12,57,56,56,0
8984,8974,57,56,7,60,91,0
8985,8984,0,57,56,7,60,0
8986,8974,13,12,57,56,56,0
8987,8958,13,12,57,56,56,0
8988,8957,64,60,91,76,87,0
8989,8988,12,64,60,91,76,0
8990,8989,14,12,64,60,91,0
8991,8988,55,64,60,91,76,0
8992,8991,12,55,64,60,91,0
8993,8992,13,12,57,56,56,0
8994,8991,13,12,57,56,56,0
8995,8988,52,64,60,91,76,0
8996,8995,55,52,64,60,91,0
8997,8996,12,55,52,64,60,0
8998,8997,13,12,57,56,56,0
8999,8996,13,12,57,56,56,0
9000,8995,12,52,64,60,91,0
9001,9000,13,12,57,56,56,0
9002,8951,91,76,87,95,100,0
9003,9002,6,91,76,87,95,0
9004,9003,13,12,57,56,56,0
9005,8430,87,95,100,100,100,0
9006,9005,89,87,95,100,100,0
9007,9006,90,89,87,95,100,0
9008,9006,90,89,87,95,100,0
9009,9006,90,89,87,95,100,0
9010,9006,0,89,87,95,100,0
9011,9005,76,87,95,100,100,0
9012,9011,41,76,87,95,100,0
9013,9012,12,41,76,87,95,0
9014,9013,13,12,57,56,56,0
9015,9012,48,41,38,76,87,0
9016,9012,0,41,76,87,95,0
9017,9011,65,76,87,95,100,0
9018,9017,12,65,76,87,95,0
9019,9018,14,12,64,60,91,0
