node_id,parent_id,class_name,anc1_class_name,anc2_class_name,anc3_class_name,anc4_class_name,Generator
195062,195061,55,55,52,52,65,0
195063,195062,12,55,55,52,52,0
195064,195063,13,12,55,55,55,0
195065,195062,13,12,55,55,55,0
195066,195061,13,12,55,55,55,0
195067,195018,77,77,87,95,100,0
195068,195067,12,77,77,87,95,0
195069,195068,14,12,67,76,77,0
195070,195067,12,77,77,87,95,0
195071,195070,13,12,55,55,55,0
195072,195067,76,77,77,87,95,0
195073,195072,19,76,77,77,87,0
195074,195073,22,19,76,77,77,0
195075,195073,52,19,76,77,77,0
195076,195075,55,52,19,76,77,0
195077,195076,12,55,52,19,76,0
195078,195077,13,12,55,55,55,0
195079,195076,13,12,55,55,55,0
195080,195075,12,52,19,76,77,0
195081,195080,13,12,55,55,55,0
195082,195072,71,76,77,77,87,0
195083,195082,56,71,76,77,77,0
195084,195083,55,56,71,76,77,0
195085,195084,12,55,56,71,76,0
195086,195085,13,12,55,55,55,0
195087,195084,13,12,55,55,55,0
195088,195083,57,56,71,76,77,0
195089,195088,12,57,56,71,76,0
195090,195089,13,12,55,55,55,0
195091,195083,15,56,71,76,77,0
195092,195018,65,77,87,95,100,0
195093,195092,12,65,77,87,95,0
195094,195093,14,12,67,76,77,0
195095,195092,55,65,77,87,95,0
195096,195095,12,55,65,77,87,0
195097,195096,13,12,55,55,55,0
195098,195095,13,12,55,55,55,0
195099,195018,65,77,87,95,100,0
195100,195099,12,65,77,87,95,0
195101,195100,14,12,67,76,77,0
195102,195099,55,65,77,87,95,0
195103,195102,12,55,65,77,87,0
195104,195103,13,12,55,55,55,0
195105,195102,13,12,55,55,55,0
195106,195018,65,77,87,95,100,0
195107,195106,12,65,77,87,95,0
195108,195107,14,12,67,76,77,0
195109,195106,24,65,77,87,95,0
195110,195109,12,24,65,77,87,0
195111,195110,13,12,55,55,55,0
195112,195109,26,24,24,52,55,0
195113,195109,12,24,65,77,87,0
195114,195113,13,12,55,55,55,0
195115,195018,65,77,87,95,100,0
195116,195115,12,65,77,87,95,0
195117,195116,14,12,67,76,77,0
195118,195115,24,65,77,87,95,0
195119,195118,12,24,65,77,87,0
195120,195119,13,12,55,55,55,0
195121,195118,26,24,24,52,55,0
195122,195118,12,24,65,77,87,0
195123,195122,13,12,55,55,55,0
195124,195018,67,77,87,95,100,0
195125,195124,12,67,77,87,95,0
195126,195125,14,12,67,76,77,0
195127,195124,25,67,76,77,77,0
195128,195124,12,67,77,87,95,0
195129,195128,13,12,55,55,55,0
195130,195018,67,77,87,95,100,0
195131,195130,12,67,77,87,95,0
195132,195131,14,12,67,76,77,0
195133,195130,25,67,76,77,77,0
195134,195130,12,67,77,87,95,0
195135,195134,13,12,55,55,55,0
195136,195018,17,77,87,95,100,0
